"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GeneID:97329377",46.0526851938728,6.87285613870129,1.6452703209818,4.17734159004338,2.94935931327026e-05,9.6055975950086e-05
"GeneID:97329380",45.0172385713509,6.58092764399985,1.63534287864685,4.02418827875727,5.71721655434176e-05,0.000157480442643618
"GeneID:97329381",62.4567287592305,6.85570899947267,1.4682136303235,4.66942198184206,3.02048379124083e-06,2.90346444287194e-05
"GeneID:97329382",48.6603968885525,7.13535104245261,1.42878209900994,4.99400926663134,5.91385582521572e-07,1.99206727599967e-05
"GeneID:97329383",39.8778078087869,6.13600717266614,1.43272410543743,4.28275559082097,1.84592900885859e-05,6.91441205013132e-05
"GeneID:97329413",34.6719970885263,4.27081391868967,1.4030805885757,3.04388354700643,0.00233545525212875,0.00451995322148854
"GeneID:97329414",119.672240260863,4.4004917223622,1.37779570014638,3.19386373603479,0.00140382363148154,0.0027986020076056
"GeneID:97329415",46.8544357994569,5.25190979567318,1.44913596071848,3.6241663570817,0.000289894976837454,0.000635566597411577
"GeneID:97329416",69.3849425081226,5.35311978371634,1.50113257398564,3.56605397583461,0.000362396763353272,0.000783364405553115
"GeneID:97329417",21.9036733639857,7.07407774591847,1.38561346771813,5.1053760018429,3.30137412038696e-07,1.80255026973128e-05
"GeneID:97329418",30.0682584966778,7.14831373119912,1.4356049243995,4.97930427076878,6.38132515845358e-07,1.99206727599967e-05
